Which airports does Yeti Airlines serve?,['http://dbpedia.org/ontology/targetAirport'],['http://dbpedia.org/resource/Yeti_Airlines'],"['http://dbpedia.org/ontology/hubAirport', 'http://dbpedia.org/ontology/colour']",0,0,['http://dbpedia.org/resource/Yeti_Airlines'],1,1
Which Indian company has the most employees?,"['http://dbpedia.org/ontology/location', 'http://dbpedia.org/ontology/numberOfEmployees']",['http://dbpedia.org/resource/India'],"['http://dbpedia.org/ontology/numberOfEmployees', 'http://dbpedia.org/ontology/country']",0.5,0.5,"['http://dbpedia.org/resource/India', 'http://dbpedia.org/resource/SPIC_(Indian_company)']",0.5,1
What color expresses loyalty?,['http://dbpedia.org/ontology/connotation'],['http://dbpedia.org/resource/Loyalty'],[],0,0,['http://dbpedia.org/resource/Rajdhani_Expresses'],0,0
Which city has the most inhabitants?,['http://dbpedia.org/ontology/populationTotal'],[],"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/country']",0,0,[],0,0
Who created Wikipedia?,['http://dbpedia.org/ontology/author'],['http://dbpedia.org/resource/Wikipedia'],['http://dbpedia.org/ontology/author'],1,1,['http://dbpedia.org/resource/Wikipedia'],1,1
Is Rita Wilson the wife of Tom Hanks?,['http://dbpedia.org/ontology/spouse'],"['http://dbpedia.org/resource/Tom_Hanks', 'http://dbpedia.org/resource/Rita_Wilson']",['http://dbpedia.org/property/spouse'],1,1,"['http://dbpedia.org/resource/Rita_Wilson', 'http://dbpedia.org/resource/Tom_Hanks']",1,1
Is the wife of president Obama called Michelle?,['http://dbpedia.org/ontology/spouse'],['http://dbpedia.org/resource/Barack_Obama'],"['http://dbpedia.org/property/spouse', 'http://dbpedia.org/ontology/guest']",0.5,1,['http://dbpedia.org/resource/Barack_Obama'],1,1
How many ethnic groups live in Slovenia?,['http://dbpedia.org/ontology/ethnicGroup'],['http://dbpedia.org/resource/Slovenia'],"['http://dbpedia.org/ontology/ethnicGroup', 'http://dbpedia.org/ontology/populationTotal']",0.5,1,['http://dbpedia.org/resource/Slovenia'],1,1
Who is the president of Eritrea?,"['http://dbpedia.org/ontology/leader', 'http://dbpedia.org/ontology/leaderTitle']","['http://dbpedia.org/resource/Eritrea', 'http://dbpedia.org/resource/Eritrea']",['http://dbpedia.org/ontology/president'],0,0,['http://dbpedia.org/resource/Eritrea'],1,0.5
Which films did Stanley Kubrick direct?,['http://dbpedia.org/ontology/director'],['http://dbpedia.org/resource/Stanley_Kubrick'],"['http://dbpedia.org/ontology/numberOfFilms', 'http://dbpedia.org/ontology/director']",0.5,1,['http://dbpedia.org/resource/Stanley_Kubrick'],1,1
When was the Titanic completed?,['http://dbpedia.org/ontology/completionDate'],['http://dbpedia.org/resource/RMS_Titanic'],['http://dbpedia.org/ontology/completionDate'],1,1,['http://dbpedia.org/resource/Titanic_(1953_film)'],0,0
How many pages does War and Peace have?,['http://dbpedia.org/ontology/numberOfPages'],['http://dbpedia.org/resource/War_and_Peace'],[],0,0,['http://dbpedia.org/resource/War_and_Peace'],1,1
Who is the youngest player in the Premier League?,"['http://dbpedia.org/ontology/team', 'http://dbpedia.org/ontology/league', 'http://dbpedia.org/ontology/birthDate']",['http://dbpedia.org/resource/Premier_League'],['http://dbpedia.org/ontology/participant'],0,0,['http://dbpedia.org/resource/Premier_League'],1,1
What is the highest mountain in Italy?,"['http://dbpedia.org/ontology/locatedInArea', 'http://dbpedia.org/ontology/elevation']",['http://dbpedia.org/resource/Italy'],['http://dbpedia.org/ontology/elevation'],1,0.5,['http://dbpedia.org/resource/Italy'],1,1
How tall is Claudia Schiffer?,['http://dbpedia.org/ontology/height'],['http://dbpedia.org/resource/Claudia_Schiffer'],['http://dbpedia.org/ontology/height'],1,1,['http://dbpedia.org/resource/Claudia_Schiffer'],1,1
Who was John F. Kennedy's vice president?,['http://dbpedia.org/ontology/vicePresident'],['http://dbpedia.org/resource/John_F._Kennedy'],['http://dbpedia.org/ontology/vicePresident'],1,1,['http://dbpedia.org/resource/John_F._Kennedy'],1,1
Which subsidiary of Lufthansa serves both Dortmund and Berlin Tegel?,"['http://dbpedia.org/ontology/subsidiary', 'http://dbpedia.org/ontology/targetAirport', 'http://dbpedia.org/ontology/targetAirport']","['http://dbpedia.org/resource/Lufthansa', 'http://dbpedia.org/resource/Dortmund_Airport', 'http://dbpedia.org/resource/Berlin_Tegel_Airport']","['http://dbpedia.org/ontology/subsidiary', 'http://dbpedia.org/ontology/chain']",0.5,0.333333333,"['http://dbpedia.org/resource/Lufthansa', 'http://dbpedia.org/resource/Dortmund_Airport', 'http://dbpedia.org/resource/Berlin_Tegel_Airport']",1,1
Who was the successor of John F. Kennedy?,['http://dbpedia.org/ontology/successor'],['http://dbpedia.org/resource/John_F._Kennedy'],['http://dbpedia.org/ontology/successor'],1,1,"['http://dbpedia.org/resource/F', 'http://dbpedia.org/resource/John_F._Kennedy']",0.5,1
Who composed the soundtrack for Cameron's Titanic?,['http://dbpedia.org/ontology/musicComposer'],['http://dbpedia.org/resource/Titanic_(1997_film)'],['http://dbpedia.org/ontology/musicComposer'],1,1,"['http://dbpedia.org/resource/Soundtrack_for_a_Revolution', 'http://dbpedia.org/resource/Cameron', 'http://dbpedia.org/resource/Titanic_(1953_film)']",0,0
Which movies did Kurosawa direct?,['http://dbpedia.org/ontology/director'],['http://dbpedia.org/resource/Akira_Kurosawa'],"['http://dbpedia.org/ontology/film', 'http://dbpedia.org/ontology/director']",0.5,1,['http://dbpedia.org/resource/Akira_Kurosawa'],1,1
For which label did Elvis record his first album?,"['http://dbpedia.org/ontology/artist', 'http://dbpedia.org/ontology/releaseDate', 'http://dbpedia.org/ontology/recordLabel']",['http://dbpedia.org/resource/Elvis_Presley'],"['http://dbpedia.org/property/label', 'http://dbpedia.org/ontology/recordLabel', 'http://dbpedia.org/ontology/album']",0.333333333,0.333333333,['http://dbpedia.org/resource/Elvis_(1973_album)'],0,0
In which time zone is Rome?,['http://dbpedia.org/ontology/timeZone'],['http://dbpedia.org/resource/Rome'],['http://dbpedia.org/ontology/timeZone'],1,1,['http://dbpedia.org/resource/Rome'],1,1
Give me the currency of China.,['http://dbpedia.org/ontology/currency'],['http://dbpedia.org/resource/China'],['http://dbpedia.org/ontology/currency'],1,1,['http://dbpedia.org/resource/China'],1,1
Who are the developers of DBpedia?,['http://dbpedia.org/ontology/developer'],['http://dbpedia.org/resource/DBpedia'],['http://dbpedia.org/ontology/developer'],1,1,['http://dbpedia.org/resource/DBpedia'],1,1
Does Abraham Lincoln's death place have a website?,"['http://dbpedia.org/ontology/deathPlace', 'http://dbpedia.org/ontology/website']",['http://dbpedia.org/resource/Abraham_Lincoln'],[],0,0,"['http://dbpedia.org/resource/Abraham_Lincoln', 'http://dbpedia.org/resource/This_Place_Is_Death', 'http://dbpedia.org/resource/Website']",0.333333333,1
Who is the king of the Netherlands?,['http://dbpedia.org/ontology/leader'],['http://dbpedia.org/resource/Netherlands'],['http://dbpedia.org/ontology/leader'],1,1,['http://dbpedia.org/resource/Netherlands'],1,1
In which city did Nikos Kazantzakis die?,['http://dbpedia.org/ontology/deathPlace'],['http://dbpedia.org/resource/Nikos_Kazantzakis'],['http://dbpedia.org/ontology/deathPlace'],1,1,['http://dbpedia.org/resource/Nikos_Kazantzakis'],1,1
Who was the father of Queen Elizabeth II?,['http://dbpedia.org/property/father'],['http://dbpedia.org/resource/Elizabeth_II'],['http://dbpedia.org/ontology/parent'],0,0,['http://dbpedia.org/resource/Elizabeth_II'],1,1
Give me a list of all critically endangered birds.,['http://dbpedia.org/ontology/conservationStatus'],['http://dbpedia.org/resource/Category:Critically_endangered_animals'],"['http://dbpedia.org/ontology/principal', 'http://dbpedia.org/ontology/date']",0,0,['http://dbpedia.org/resource/Endangered_Species_(H.A.W.K._album)'],0,0
How many inhabitants does the largest city in Canada have?,"['http://dbpedia.org/ontology/largestCity', 'http://dbpedia.org/ontology/populationTotal']",['http://dbpedia.org/resource/Canada'],"['http://dbpedia.org/property/country', 'http://dbpedia.org/ontology/largestCity']",0.5,0.5,['http://dbpedia.org/resource/Canada'],1,1
In which military conflicts did Lawrence of Arabia participate?,['http://dbpedia.org/ontology/battle'],['http://dbpedia.org/resource/T._E._Lawrence'],"['http://dbpedia.org/ontology/militaryBranch', 'http://dbpedia.org/ontology/participant']",0,0,['http://dbpedia.org/resource/T._E._Lawrence'],1,1
Which book has the most pages?,['http://dbpedia.org/ontology/numberOfPages'],[],['http://dbpedia.org/ontology/volume'],0,0,[],0,0
In which country does the Nile start?,['http://dbpedia.org/ontology/sourceCountry'],['http://dbpedia.org/resource/Nile'],"['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/source']",0,0,['http://dbpedia.org/resource/Nile'],1,1
Who is the Formula 1 race driver with the most races?,['http://dbpedia.org/ontology/races'],[],['http://dbpedia.org/ontology/races'],1,1,['http://dbpedia.org/resource/Race_Driver:_Create_&_Race'],0,0
Which companies produce hovercrafts?,['http://dbpedia.org/ontology/product'],['http://dbpedia.org/resource/Hovercraft'],['http://dbpedia.org/ontology/producer'],0,0,"['http://dbpedia.org/resource/Companies_listed_on_the_New_York_Stock_Exchange_(J)', 'http://dbpedia.org/resource/Hovercraft']",0.5,1
Did Elvis Presley have children?,['http://dbpedia.org/ontology/child'],['http://dbpedia.org/resource/Elvis_Presley'],['http://dbpedia.org/ontology/child'],1,1,['http://dbpedia.org/resource/Elvis_Presley'],1,1
In which city was the president of Montenegro born?,"['http://dbpedia.org/property/office', 'http://dbpedia.org/ontology/birthPlace']",['http://dbpedia.org/resource/President_of_Montenegro'],"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/president', 'http://dbpedia.org/ontology/birthPlace']",0.333333333,0.5,['http://dbpedia.org/resource/Montenegro'],0,0
Which country was Bill Gates born in?,"['http://dbpedia.org/ontology/birthPlace', 'http://dbpedia.org/ontology/country']",['http://dbpedia.org/resource/Bill_Gates'],"['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/birthPlace']",1,1,['http://dbpedia.org/resource/Bill_Gates'],1,1
In which countries do people speak Japanese?,['http://dbpedia.org/ontology/language'],['http://dbpedia.org/resource/Japanese_language'],"['http://dbpedia.org/ontology/language', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/country']",0.333333333,1,"['http://dbpedia.org/resource/Countries_of_the_United_Kingdom', 'http://dbpedia.org/resource/Japan', 'http://dbpedia.org/resource/Japanese']",0,0
Show me the book that Muhammad Ali wrote.,['http://dbpedia.org/ontology/author'],['http://dbpedia.org/resource/Muhammad_Ali'],['http://dbpedia.org/ontology/author'],1,1,['http://dbpedia.org/resource/Muhammad_Ali'],1,1
Is Michelle Obama the wife of Barack Obama?,['http://dbpedia.org/ontology/spouse'],"['http://dbpedia.org/resource/Barack_Obama', 'http://dbpedia.org/resource/Michelle_Obama']",['http://dbpedia.org/ontology/spouse'],1,1,"['http://dbpedia.org/resource/Michelle_Obama', 'http://dbpedia.org/resource/Barack_Obama']",1,1
What is the area code of Berlin?,['http://dbpedia.org/ontology/areaCode'],['http://dbpedia.org/resource/Berlin'],['http://dbpedia.org/ontology/areaCode'],1,1,['http://dbpedia.org/resource/Berlin'],1,1
Give me all actors starring in Last Action Hero.,['http://dbpedia.org/ontology/starring'],['http://dbpedia.org/resource/Last_Action_Hero'],['http://dbpedia.org/ontology/starring'],1,1,['http://dbpedia.org/resource/Last_Action_Hero'],1,1
What are the nicknames of San Francisco?,['http://dbpedia.org/property/nickname'],['http://dbpedia.org/resource/San_Francisco'],['http://dbpedia.org/ontology/mascot'],0,0,['http://dbpedia.org/resource/San_Francisco'],1,1
What was the first Queen album?,"['http://dbpedia.org/ontology/artist', 'http://dbpedia.org/ontology/releaseDate']",['http://dbpedia.org/resource/Queen_(band)'],[],0,0,['http://dbpedia.org/resource/Queen_(Queen_album)'],0,0
Through which countries does the Yenisei river flow?,['http://dbpedia.org/property/country'],['http://dbpedia.org/resource/Yenisei_River'],[],0,0,"['http://dbpedia.org/resource/Countries_of_the_United_Kingdom', 'http://dbpedia.org/resource/Yenisei_River']",0.5,1
Which television shows were created by Walt Disney?,['http://dbpedia.org/ontology/creator'],['http://dbpedia.org/resource/Walt_Disney'],"['http://dbpedia.org/ontology/televisionSeries', 'http://dbpedia.org/ontology/creator']",0.5,1,['http://dbpedia.org/resource/Walt_Disney'],1,1
What is the bridge with the longest span?,['http://dbpedia.org/ontology/mainspan'],[],"['http://dbpedia.org/ontology/discipline', 'http://dbpedia.org/ontology/mainspan']",0.5,1,[],0,0
What country is Sitecore from?,['http://dbpedia.org/ontology/foundationPlace'],['http://dbpedia.org/resource/Sitecore'],['http://dbpedia.org/ontology/country'],0,0,['http://dbpedia.org/resource/Sitecore'],1,1
Whom did Lance Bass marry?,['http://dbpedia.org/ontology/spouse'],['http://dbpedia.org/resource/Lance_Bass'],['http://dbpedia.org/ontology/spouse'],1,1,['http://dbpedia.org/resource/Lance_Bass'],1,1
What is the capital of Canada?,['http://dbpedia.org/ontology/capital'],['http://dbpedia.org/resource/Canada'],['http://dbpedia.org/ontology/capital'],1,1,['http://dbpedia.org/resource/Canada'],1,1
Who was Vincent van Gogh inspired by?,['http://dbpedia.org/ontology/influenced'],['http://dbpedia.org/resource/Vincent_van_Gogh'],['http://dbpedia.org/ontology/influenced'],1,1,['http://dbpedia.org/resource/Vincent_van_Gogh'],1,1
In which city did John F. Kennedy die?,['http://dbpedia.org/ontology/deathPlace'],['http://dbpedia.org/resource/John_F._Kennedy'],['http://dbpedia.org/ontology/deathPlace'],1,1,['http://dbpedia.org/resource/John_F._Kennedy'],1,1
Was U.S. president Jackson involved in a war?,['http://dbpedia.org/ontology/battle'],['http://dbpedia.org/resource/Andrew_Jackson'],"['http://dbpedia.org/ontology/address', 'http://dbpedia.org/ontology/profession']",0,0,['http://dbpedia.org/resource/Andrew_Jackson'],1,1
Who wrote the Game of Thrones theme?,['http://dbpedia.org/ontology/composer'],['http://dbpedia.org/resource/Game_of_Thrones'],['http://dbpedia.org/ontology/composer'],1,1,['http://dbpedia.org/resource/Game_of_Thrones'],1,1
Who designed the Brooklyn Bridge?,['http://dbpedia.org/ontology/architect'],['http://dbpedia.org/resource/Brooklyn_Bridge'],['http://dbpedia.org/property/designer'],1,1,['http://dbpedia.org/resource/Brooklyn_Bridge'],1,1
When did Boris Becker end his active career?,['http://dbpedia.org/ontology/activeYearsEndDate'],['http://dbpedia.org/resource/Boris_Becker'],"['http://dbpedia.org/ontology/result', 'http://dbpedia.org/ontology/careerPrizeMoney']",0,0,['http://dbpedia.org/resource/Boris_Becker'],1,1
Which types of grapes grow in Oregon?,['http://dbpedia.org/ontology/growingGrape'],['http://dbpedia.org/resource/Oregon_wine'],"['http://dbpedia.org/property/type', 'http://dbpedia.org/property/grass', 'http://dbpedia.org/property/flag']",0,0,['http://dbpedia.org/resource/Oregon'],0,0
How tall is Michael Jordan?,['http://dbpedia.org/ontology/height'],['http://dbpedia.org/resource/Michael_Jordan'],['http://dbpedia.org/ontology/height'],1,1,['http://dbpedia.org/resource/Michael_Jordan'],1,1
To which party does the mayor of Paris belong?,"['http://dbpedia.org/ontology/mayor', 'http://dbpedia.org/ontology/party']",['http://dbpedia.org/resource/Paris'],"['http://dbpedia.org/ontology/party', 'http://dbpedia.org/ontology/mayor', 'http://dbpedia.org/ontology/date']",0.666666667,1,['http://dbpedia.org/resource/Paris'],1,1
Who wrote the book The Pillars of the Earth?,['http://dbpedia.org/ontology/author'],['http://dbpedia.org/resource/The_Pillars_of_the_Earth'],['http://dbpedia.org/ontology/author'],1,1,['http://dbpedia.org/resource/The_Pillars_of_the_Earth'],1,1
Who was the 16th president of the United States?,"['http://dbpedia.org/ontology/office', 'http://dbpedia.org/ontology/orderInOffice']",[],['http://dbpedia.org/ontology/leader'],0,0,['http://dbpedia.org/resource/United_States'],0,0
How high is the Mount Everest?,['http://dbpedia.org/ontology/elevation'],['http://dbpedia.org/resource/Mount_Everest'],['http://dbpedia.org/ontology/elevation'],1,1,['http://dbpedia.org/resource/Mount_Everest'],1,1
Who was the doctoral supervisor of Albert Einstein?,['http://dbpedia.org/ontology/doctoralAdvisor'],['http://dbpedia.org/resource/Albert_Einstein'],['http://dbpedia.org/ontology/doctoralAdvisor'],1,1,['http://dbpedia.org/resource/Albert_Einstein'],1,1
In which city does Sylvester Stallone live?,['http://dbpedia.org/ontology/residence'],['http://dbpedia.org/resource/Sylvester_Stallone'],"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/residence']",0.5,1,['http://dbpedia.org/resource/Sylvester_Stallone'],1,1
What is the currency of the Czech Republic?,['http://dbpedia.org/ontology/currency'],['http://dbpedia.org/resource/Czech_Republic'],"['http://dbpedia.org/ontology/currency', 'http://dbpedia.org/ontology/country']",0.5,1,"['http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/resource/Czech_Republic']",0.5,1
Did Socrates influence Aristotle?,['http://dbpedia.org/ontology/influencedBy'],"['http://dbpedia.org/resource/Aristotle', 'http://dbpedia.org/resource/Socrates']",['http://dbpedia.org/ontology/influencedBy'],1,1,"['http://dbpedia.org/resource/Socrates', 'http://dbpedia.org/resource/Aristotle']",1,1
What is the time zone of Salt Lake City?,['http://dbpedia.org/property/timezone'],['http://dbpedia.org/resource/Salt_Lake_City'],['http://dbpedia.org/ontology/timeZone'],1,1,['http://dbpedia.org/resource/Salt_Lake_City'],1,1
Who is the son of Sonny and Cher?,"['http://dbpedia.org/ontology/parent', 'http://dbpedia.org/ontology/parent']","['http://dbpedia.org/resource/Cher', 'http://dbpedia.org/resource/Sonny_Bono']",['http://dbpedia.org/ontology/child'],0,0,"['http://dbpedia.org/resource/Cher', 'http://dbpedia.org/resource/Sonny_Bono']",1,1
In which city are the headquarters of the United Nations?,['http://dbpedia.org/ontology/location'],['http://dbpedia.org/resource/Headquarters_of_the_United_Nations'],"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/headquarter']",0,0,['http://dbpedia.org/resource/Headquarters_of_the_United_Nations'],1,1
Who is the founder of Penguin Books?,['http://dbpedia.org/ontology/founder'],['http://dbpedia.org/resource/Penguin_Books'],['http://dbpedia.org/ontology/founder'],1,1,['http://dbpedia.org/resource/Penguin_Books'],1,1
When was Jack Wolfskin founded?,['http://dbpedia.org/ontology/foundingYear'],['http://dbpedia.org/resource/Jack_Wolfskin'],['http://dbpedia.org/ontology/foundingYear'],1,1,['http://dbpedia.org/resource/Jack_Wolfskin'],1,1
Who is the mayor of Rotterdam?,['http://dbpedia.org/ontology/leaderName'],['http://dbpedia.org/resource/Rotterdam'],['http://dbpedia.org/ontology/leaderName'],1,1,['http://dbpedia.org/resource/Rotterdam'],1,1
Give me all Swedish oceanographers.,"['http://dbpedia.org/ontology/field', 'http://dbpedia.org/ontology/birthPlace']","['http://dbpedia.org/resource/Oceanography', 'http://dbpedia.org/resource/Sweden']","['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/country']",0,0,"['http://dbpedia.org/resource/Sweden', 'http://dbpedia.org/resource/Swedish']",0.5,0.5
Show me Hemingway's autobiography.,"['http://dbpedia.org/ontology/author', 'http://dbpedia.org/ontology/literaryGenre']","['http://dbpedia.org/resource/Ernest_Hemingway', 'http://dbpedia.org/resource/Autobiography']",['http://dbpedia.org/ontology/show'],0,0,"['http://dbpedia.org/resource/Hemingway_House', 'http://dbpedia.org/resource/Autobiography']",0.5,0.5
Who are the parents of the wife of Juan Carlos I?,"['http://dbpedia.org/ontology/spouse', 'http://dbpedia.org/ontology/parent']",['http://dbpedia.org/resource/Juan_Carlos_I_of_Spain'],"['http://dbpedia.org/ontology/parent', 'http://dbpedia.org/ontology/spouse']",1,1,"['http://dbpedia.org/resource/I', 'http://dbpedia.org/resource/Juan_Carlos_I_of_Spain']",0.5,1
Did Tesla win a nobel prize in physics?,['http://dbpedia.org/ontology/award'],"['http://dbpedia.org/resource/Nikola_Tesla', 'http://dbpedia.org/resource/Nobel_Prize_in_Physics']","['http://dbpedia.org/ontology/award', 'http://dbpedia.org/property/title', 'http://dbpedia.org/ontology/animal']",0.333333333,1,"['http://dbpedia.org/resource/Nikola_Tesla', 'http://dbpedia.org/resource/Nobel_Prize_in_Physics']",1,1
Who is the tallest basketball player?,['http://dbpedia.org/ontology/height'],[],[],1,1,[],0,0
Which city has the least inhabitants?,['http://dbpedia.org/ontology/populationTotal'],[],"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/country']",0,0,[],0,0
Is proinsulin a protein?,[],['http://dbpedia.org/resource/Proinsulin'],[],1,1,[],0,0
Who were the parents of Queen Victoria?,['http://dbpedia.org/ontology/parent'],['http://dbpedia.org/resource/Queen_Victoria'],['http://dbpedia.org/ontology/parent'],1,1,['http://dbpedia.org/resource/Queen_Victoria'],1,1
Did Che Guevara have children?,['http://dbpedia.org/ontology/child'],['http://dbpedia.org/resource/Che_Guevara'],['http://dbpedia.org/ontology/child'],1,1,['http://dbpedia.org/resource/Che_Guevara'],1,1
Is Lake Baikal bigger than the Great Bear Lake?,"['http://dbpedia.org/ontology/areaTotal', 'http://dbpedia.org/ontology/areaTotal']","['http://dbpedia.org/resource/Lake_Baikal', 'http://dbpedia.org/resource/Great_Bear_Lake']",[],0,0,"['http://dbpedia.org/resource/Lake_Baikal', 'http://dbpedia.org/resource/Great_Bear_Lake']",1,1
Did Kaurismäki ever win the Grand Prix at Cannes?,['http://dbpedia.org/ontology/award'],"['http://dbpedia.org/resource/Aki_Kaurismäki', 'http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)']",['http://dbpedia.org/ontology/award'],1,1,"['http://dbpedia.org/resource/Aki_Kaurismäki', 'http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)']",1,1
Give me all books by William Goldman with more than 300 pages.,"['http://dbpedia.org/ontology/author', 'http://dbpedia.org/ontology/numberOfPages']",['http://dbpedia.org/resource/William_Goldman'],['http://dbpedia.org/ontology/volume'],0,0,"['http://dbpedia.org/resource/William_Goldman', 'http://dbpedia.org/resource/300']",0.5,1
Where is Fort Knox located?,['http://dbpedia.org/property/location'],['http://dbpedia.org/resource/Fort_Knox'],['http://dbpedia.org/property/location'],1,1,['http://dbpedia.org/resource/Fort_Knox'],1,1
In which U.S. state is Fort Knox located?,"['http://dbpedia.org/property/location', 'http://dbpedia.org/ontology/country']","['http://dbpedia.org/resource/Fort_Knox', 'http://dbpedia.org/resource/United_States']","['http://dbpedia.org/property/location', 'http://dbpedia.org/ontology/country']",1,1,"['http://dbpedia.org/resource/United_States', 'http://dbpedia.org/resource/Fort_Knox']",1,1
Where is Syngman Rhee buried?,['http://dbpedia.org/ontology/restingPlace'],['http://dbpedia.org/resource/Syngman_Rhee'],['http://dbpedia.org/ontology/restingPlace'],1,1,['http://dbpedia.org/resource/Syngman_Rhee'],1,1
What is the timezone in San Pedro de Atacama?,['http://dbpedia.org/ontology/timeZone'],['http://dbpedia.org/resource/San_Pedro_de_Atacama'],['http://dbpedia.org/ontology/timeZone'],1,1,['http://dbpedia.org/resource/San_Pedro_de_Atacama'],1,1
To which artistic movement did the painter of The Three Dancers belong?,"['http://dbpedia.org/ontology/author', 'http://dbpedia.org/ontology/movement']",['http://dbpedia.org/resource/The_Three_Dancers'],"['http://dbpedia.org/ontology/movement', 'http://dbpedia.org/ontology/painter', 'http://dbpedia.org/ontology/date']",0.333333333,0.5,['http://dbpedia.org/resource/The_Three_Dancers'],1,1
Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,"['http://dbpedia.org/ontology/knownFor', 'http://dbpedia.org/ontology/knownFor']","['http://dbpedia.org/resource/Manhattan_Project', 'http://dbpedia.org/resource/Nobel_Peace_Prize']","['http://dbpedia.org/ontology/knownFor', 'http://dbpedia.org/ontology/knownFor']",1,1,"['http://dbpedia.org/resource/Manhattan_Project', 'http://dbpedia.org/resource/Nobel_Peace_Prize']",1,1
Show me all books in Asimov's Foundation series.,['http://dbpedia.org/ontology/series'],['http://dbpedia.org/resource/Foundation_series'],"['http://dbpedia.org/ontology/show', 'http://dbpedia.org/property/books']",0,0,"['http://dbpedia.org/resource/Asimov_(disambiguation)', 'http://dbpedia.org/resource/Foundation_series']",0.5,1
Give me all cities in New Jersey with more than 100000 inhabitants.,"['http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/property/populationTotal']",['http://dbpedia.org/resource/New_Jersey'],['http://dbpedia.org/ontology/country'],0,0,"['http://dbpedia.org/resource/New_Jersey', 'http://dbpedia.org/resource/100000_(disambiguation)']",0.5,1
Which museum in New York has the most visitors?,"['http://dbpedia.org/ontology/location', 'http://dbpedia.org/ontology/numberOfVisitors']",['http://dbpedia.org/resource/New_York_City'],"['http://dbpedia.org/ontology/museum', 'http://dbpedia.org/ontology/numberOfVisitors']",0.5,0.5,['http://dbpedia.org/resource/New_York_City'],1,1
How high is the Yokohama Marine Tower?,['http://dbpedia.org/ontology/height'],['http://dbpedia.org/resource/Yokohama_Marine_Tower'],['http://dbpedia.org/ontology/height'],1,1,['http://dbpedia.org/resource/Yokohama_Marine_Tower'],1,1
Does the new Battlestar Galactica series have more episodes than the old one?,"['http://dbpedia.org/ontology/numberOfEpisodes', 'http://dbpedia.org/ontology/numberOfEpisodes']","['http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29', 'http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29']",['http://dbpedia.org/ontology/episodeNumber'],0,0,"['http://dbpedia.org/resource/Diana,_Princess_of_Wales']",0,0
Who is the youngest Darts player?,['http://dbpedia.org/ontology/birthDate'],[],[],0,0,['http://dbpedia.org/resource/Andrew_Gilding'],0,0
Who developed the video game World of Warcraft?,['http://dbpedia.org/ontology/developer'],['http://dbpedia.org/resource/World_of_Warcraft'],['http://dbpedia.org/ontology/developer'],1,1,['http://dbpedia.org/resource/World_of_Warcraft'],1,1
Who was the pope that founded the Vatican Television?,['http://dbpedia.org/ontology/foundedBy'],['http://dbpedia.org/resource/Vatican_Television_Center'],"['http://dbpedia.org/ontology/material', 'http://dbpedia.org/ontology/leader']",0,0,['http://dbpedia.org/resource/Vatican_Television_Center'],1,1
Who composed the music for Harold and Maude?,['http://dbpedia.org/ontology/musicComposer'],['http://dbpedia.org/resource/Harold_and_Maude'],"['http://dbpedia.org/ontology/musicComposer', 'http://dbpedia.org/ontology/musicComposer']",0.5,1,['http://dbpedia.org/resource/Harold_and_Maude'],1,1
Give me all members of Prodigy.,['http://dbpedia.org/ontology/bandMember'],['http://dbpedia.org/resource/The_Prodigy'],['http://dbpedia.org/ontology/bandMember'],1,1,['http://dbpedia.org/resource/The_Prodigy'],1,1
Who is starring in Spanish movies produced by Benicio del Toro?,"['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/producer', 'http://dbpedia.org/ontology/starring']","['http://dbpedia.org/resource/Spain', 'http://dbpedia.org/resource/Benicio_del_Toro']","['http://dbpedia.org/ontology/starring', 'http://dbpedia.org/ontology/wineProduced', 'http://dbpedia.org/ontology/country']",0.666666667,0.666666667,"['http://dbpedia.org/resource/Spain', 'http://dbpedia.org/resource/The_Movies_(film)', 'http://dbpedia.org/resource/Benicio_del_Toro']",0.666666667,1
Which subsidiary of TUI Travel serves both Glasgow and Dublin?,"['http://dbpedia.org/ontology/subsidiary', 'http://dbpedia.org/ontology/targetAirport', 'http://dbpedia.org/ontology/targetAirport']","['http://dbpedia.org/resource/TUI_Travel', 'http://dbpedia.org/resource/Glasgow_Airport', 'http://dbpedia.org/resource/Dublin_Airport']","['http://dbpedia.org/ontology/subsidiary', 'http://dbpedia.org/ontology/order']",0.5,0.333333333,"['http://dbpedia.org/resource/Glasgow_Airport', 'http://dbpedia.org/resource/Dublin_Airport']",1,0.666666667
